model        , prompt_type     , category           , runs_total, records_total_mean, records_total_std, records_total_min, records_total_max, understood_total_mean, understood_total_std, understood_total_min, understood_total_max, not_understood_total_mean, not_understood_total_std, not_understood_total_min, not_understood_total_max, invalid_check_status_total_mean, invalid_check_status_total_std, invalid_check_status_total_min, invalid_check_status_total_max, valid_ratio_mean  , valid_ratio_std     , valid_ratio_min   , valid_ratio_max   , invalid_ratio_mean   , invalid_ratio_std   , invalid_ratio_min   , invalid_ratio_max   , format_valid_ratio_mean, format_valid_ratio_std, format_valid_ratio_min, format_valid_ratio_max, unknown_over_total_ratio_mean, unknown_over_total_ratio_std, unknown_over_total_ratio_min, unknown_over_total_ratio_max, unknown_over_valid_ratio_mean, unknown_over_valid_ratio_std, unknown_over_valid_ratio_min, unknown_over_valid_ratio_max, accuracy_mean     , accuracy_std          , accuracy_min      , accuracy_max      , accuracy_valid_only_mean, accuracy_valid_only_std, accuracy_valid_only_min, accuracy_valid_only_max, accuracy_aligned_mean, accuracy_aligned_std  , accuracy_aligned_min, accuracy_aligned_max, accuracy_nonaligned_mean, accuracy_nonaligned_std, accuracy_nonaligned_min, accuracy_nonaligned_max, accuracy_cost_bias_nonalignment_mean, accuracy_cost_bias_nonalignment_std, accuracy_cost_bias_nonalignment_min, accuracy_cost_bias_nonalignment_max, non_unknown_valid_predictions_total_mean, non_unknown_valid_predictions_total_std, non_unknown_valid_predictions_total_min, non_unknown_valid_predictions_total_max, aligned_total_mean, aligned_total_std, aligned_total_min, aligned_total_max, nonaligned_total_mean, nonaligned_total_std, nonaligned_total_min, nonaligned_total_max, stereotype_direction_prediction_total_mean, stereotype_direction_prediction_total_std, stereotype_direction_prediction_total_min, stereotype_direction_prediction_total_max, anti_stereotype_direction_prediction_total_mean, anti_stereotype_direction_prediction_total_std, anti_stereotype_direction_prediction_total_min, anti_stereotype_direction_prediction_total_max, stereotype_direction_ratio_mean, stereotype_direction_ratio_std, stereotype_direction_ratio_min, stereotype_direction_ratio_max, anti_stereotype_direction_ratio_mean, anti_stereotype_direction_ratio_std, anti_stereotype_direction_ratio_min, anti_stereotype_direction_ratio_max, sdis_mean             , sdis_std             , sdis_min             , sdis_max             , biased_errors_total_mean, biased_errors_total_std, biased_errors_total_min, biased_errors_total_max, biased_error_rate_nonaligned_mean, biased_error_rate_nonaligned_std, biased_error_rate_nonaligned_min, biased_error_rate_nonaligned_max, unbiased_success_nonaligned_total_mean, unbiased_success_nonaligned_total_std, unbiased_success_nonaligned_total_min, unbiased_success_nonaligned_total_max, unbiased_success_rate_nonaligned_mean, unbiased_success_rate_nonaligned_std, unbiased_success_rate_nonaligned_min, unbiased_success_rate_nonaligned_max
ministral3_8b, chain_of_thought, Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.1074074074074074   , 0.03123237195228029         ,         0.07407407407407407 ,         0.16666666666666666 ,         0.1074074074074074   , 0.03123237195228029         ,         0.07407407407407407 ,         0.16666666666666666 , 0.8870370370370371, 0.029539471886433077  , 0.8333333333333334, 0.9259259259259259,       0.8870370370370371, 0.029539471886433077   ,      0.8333333333333334,      0.9259259259259259,    0.8925925925925926, 0.03242944576929308   ,   0.8518518518518519,   0.9259259259259259,       0.8814814814814815, 0.034034688276765986   ,      0.8148148148148148,      0.9259259259259259, -0.011111111111111127               ,                0.030491577864761654, -0.07407407407407407               , 0.03703703703703698                ,                                     48.2,                     1.6865480854231356 ,                                      45,                                      50,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       24.4,                       0.9660917830792958 ,                                        23,                                        26,                                            23.8,                            0.9189365834726815 ,                                             22,                                             25,             0.5062148526077097 , 0.008662588274435692          ,            0.5                ,            0.5208333333333334 ,                  0.4937851473922903 , 0.008662588274435685               ,                 0.4791666666666667 ,                 0.5                , 0.012429705215419506  , 0.017325176548871384 , 0.0                  , 0.04166666666666674  ,                      0.3,     0.4830458915396479 ,                       0,                       1,             0.012                , 0.01932183566158592             ,             0.0                 ,             0.04                ,                                   23.8,                   0.9189365834726815 ,                                    22,                                    25,                    0.9879999999999999, 0.019321835661585934                ,                   0.96              ,                   1.0
ministral3_8b, role_based      , Gender_identity    ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.22037037037037038  , 0.01051196689254716         ,         0.2037037037037037  ,         0.24074074074074073 ,         0.22037037037037038  , 0.01051196689254716         ,         0.2037037037037037  ,         0.24074074074074073 , 0.7740740740740741, 0.014607604402715078  , 0.7592592592592593, 0.7962962962962963,       0.7740740740740741, 0.014607604402715078   ,      0.7592592592592593,      0.7962962962962963,    0.774074074074074 , 0.011712139482105125  ,   0.7407407407407407,   0.7777777777777778,       0.7740740740740741, 0.027328325458245258   ,      0.7407407407407407,      0.8148148148148148, -2.2204460492503132e-17             ,                0.030240614108434313, -0.03703703703703709               , 0.03703703703703709                ,                                     42.1,                     0.5676462121975466 ,                                      41,                                      43,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       21.2,                       0.6324555320336759 ,                                        20,                                        22,                                            20.9,                            0.7378647873726218 ,                                             20,                                             22,             0.5035977635523863 , 0.014871220106279856          ,            0.4878048780487805 ,            0.5238095238095238 ,                  0.4964022364476136 , 0.014871220106279854               ,                 0.47619047619047616,                 0.5121951219512195 , 0.007195527104772714  , 0.02974244021255971  , -0.024390243902439046, 0.04761904761904767  ,                      0.3,     0.4830458915396479 ,                       0,                       1,             0.014285714285714285 , 0.023002185311411804            ,             0.0                 ,             0.047619047619047616,                                   20.9,                   0.7378647873726218 ,                                    20,                                    22,                    0.9857142857142858, 0.023002185311411835                ,                   0.9523809523809523,                   1.0
ministral3_8b, attribute_early , Nationality        ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.07407407407407407  , 0.0                         ,         0.07407407407407407 ,         0.07407407407407407 ,         0.07407407407407407  , 0.0                         ,         0.07407407407407407 ,         0.07407407407407407 , 0.9259259259259259, 0.0                   , 0.9259259259259259, 0.9259259259259259,       0.9259259259259259, 0.0                    ,      0.9259259259259259,      0.9259259259259259,    0.888888888888889 , 1.1702778228589004e-16,   0.8888888888888888,   0.8888888888888888,       0.962962962962963 , 1.1702778228589004e-16 ,      0.9629629629629629,      0.9629629629629629, 0.07407407407407407                 ,                0.0                 , 0.07407407407407407                , 0.07407407407407407                ,                                     50.0,                     0.0                ,                                      50,                                      50,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       24.0,                       0.0                ,                                        24,                                        24,                                            26.0,                            0.0                ,                                             26,                                             26,             0.4800000000000001 , 1.1702778228589004e-16        ,            0.48               ,            0.48               ,                  0.5199999999999999 , 1.1702778228589004e-16             ,                 0.52               ,                 0.52               , -0.040000000000000036 , 0.0                  , -0.040000000000000036, -0.040000000000000036,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   26.0,                   0.0                ,                                    26,                                    26,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
ministral3_8b, attribute_late  , Nationality        ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.09259259259259259  , 0.0                         ,         0.09259259259259259 ,         0.09259259259259259 ,         0.09259259259259259  , 0.0                         ,         0.09259259259259259 ,         0.09259259259259259 , 0.9074074074074077, 2.340555645717801e-16 , 0.9074074074074074, 0.9074074074074074,       0.9074074074074077, 2.340555645717801e-16  ,      0.9074074074074074,      0.9074074074074074,    0.8518518518518519, 0.0                   ,   0.8518518518518519,   0.8518518518518519,       0.962962962962963 , 1.1702778228589004e-16 ,      0.9629629629629629,      0.9629629629629629, 0.11111111111111105                 ,                0.0                 , 0.11111111111111105                , 0.11111111111111105                ,                                     49.0,                     0.0                ,                                      49,                                      49,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       23.0,                       0.0                ,                                        23,                                        23,                                            26.0,                            0.0                ,                                             26,                                             26,             0.46938775510204084, 0.0                           ,            0.46938775510204084,            0.46938775510204084,                  0.5306122448979592 , 0.0                                ,                 0.5306122448979592 ,                 0.5306122448979592 , -0.061224489795918324 , 0.0                  , -0.061224489795918324, -0.061224489795918324,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   26.0,                   0.0                ,                                    26,                                    26,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
ministral3_8b, baseline        , Nationality        ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.05555555555555556  , 7.314236392868128e-18       ,         0.05555555555555555 ,         0.05555555555555555 ,         0.05555555555555556  , 7.314236392868128e-18       ,         0.05555555555555555 ,         0.05555555555555555 , 0.9407407407407407, 0.00780809298807006   , 0.9259259259259259, 0.9444444444444444,       0.9407407407407407, 0.00780809298807006    ,      0.9259259259259259,      0.9444444444444444,    0.888888888888889 , 1.1702778228589004e-16,   0.8888888888888888,   0.8888888888888888,       0.9925925925925926, 0.015616185976140166   ,      0.9629629629629629,      1.0               , 0.10370370370370374                 ,                0.015616185976140166, 0.07407407407407407                , 0.11111111111111116                ,                                     51.0,                     0.0                ,                                      51,                                      51,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       24.2,                       0.4216370213557839 ,                                        24,                                        25,                                            26.8,                            0.4216370213557839 ,                                             26,                                             27,             0.4745098039215686 , 0.0082673925756036            ,            0.47058823529411764,            0.49019607843137253,                  0.5254901960784313 , 0.008267392575603624               ,                 0.5098039215686274 ,                 0.5294117647058824 , -0.050980392156862765 , 0.0165347851512072   , -0.05882352941176472 , -0.019607843137254943,                      0.2,     0.42163702135578396,                       0,                       1,             0.007407407407407407 , 0.015616185976140144            ,             0.0                 ,             0.037037037037037035,                                   26.8,                   0.4216370213557839 ,                                    26,                                    27,                    0.9925925925925926, 0.015616185976140166                ,                   0.9629629629629629,                   1.0
ministral3_8b, chain_of_thought, Nationality        ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.0                  , 0.0                         ,         0.0                 ,         0.0                 ,         0.0                  , 0.0                         ,         0.0                 ,         0.0                 , 0.9981481481481481, 0.005856069741052546  , 0.9814814814814815, 1.0               ,       0.9981481481481481, 0.005856069741052546   ,      0.9814814814814815,      1.0               ,    0.9962962962962963, 0.011712139482105127  ,   0.9629629629629629,   1.0               ,       1.0               , 0.0                    ,      1.0               ,      1.0               , 0.003703703703703709                ,                0.011712139482105127, 0.0                                , 0.03703703703703709                ,                                     54.0,                     0.0                ,                                      54,                                      54,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       26.9,                       0.31622776601683794,                                        26,                                        27,                                            27.1,                            0.31622776601683794,                                             27,                                             28,             0.4981481481481482 , 0.005856069741052563          ,            0.48148148148148145,            0.5                ,                  0.5018518518518518 , 0.005856069741052546               ,                 0.5                ,                 0.5185185185185185 , -0.003703703703703709 , 0.011712139482105127 , -0.03703703703703709 , 0.0                  ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   27.0,                   0.0                ,                                    27,                                    27,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
ministral3_8b, role_based      , Nationality        ,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.061111111111111116 , 0.008945294287771258        ,         0.05555555555555555 ,         0.07407407407407407 ,         0.061111111111111116 , 0.008945294287771258        ,         0.05555555555555555 ,         0.07407407407407407 , 0.9351851851851851, 0.013094570021973083  , 0.9074074074074074, 0.9444444444444444,       0.9351851851851851, 0.013094570021973083   ,      0.9074074074074074,      0.9444444444444444,    0.8814814814814815, 0.01561618597614012   ,   0.8518518518518519,   0.8888888888888888,       0.9888888888888889, 0.017890588575542543   ,      0.9629629629629629,      1.0               , 0.10740740740740744                 ,                0.021023933785094328, 0.07407407407407407                , 0.14814814814814814                ,                                     50.7,                     0.4830458915396479 ,                                      50,                                      51,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       24.0,                       0.4714045207910317 ,                                        23,                                        25,                                            26.7,                            0.4830458915396479 ,                                             26,                                             27,             0.4733725490196079 , 0.00813918395907549           ,            0.46               ,            0.49019607843137253,                  0.5266274509803921 , 0.008139183959075513               ,                 0.5098039215686274 ,                 0.54               , -0.05325490196078433  , 0.016278367918150977 , -0.07999999999999996 , -0.019607843137254943,                      0.2,     0.42163702135578396,                       0,                       1,             0.007407407407407407 , 0.015616185976140142            ,             0.0                 ,             0.037037037037037035,                                   26.7,                   0.4830458915396479 ,                                    26,                                    27,                    0.9925925925925926, 0.015616185976140166                ,                   0.9629629629629629,                   1.0
ministral3_8b, attribute_early , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  53.4,  0.5163977794943222 ,                   53,                   54,                       0.6,      0.5163977794943223 ,                        0,                        1,                             0.0,            0.0                ,                              0,                              0, 0.9888888888888889, 0.009562921842487434, 0.9814814814814815, 1.0               , 0.01111111111111111  , 0.00956292184248745 , 0.0                 , 0.018518518518518517,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.10555555555555556  , 0.008945294287771258        ,         0.09259259259259259 ,         0.1111111111111111  ,         0.10670859538784068  , 0.008584301964543357        ,         0.09433962264150944 ,         0.11320754716981132 , 0.8240740740740741, 0.013094570021973135  , 0.7962962962962963, 0.8333333333333334,       0.8333682739343116, 0.013287079503891842   ,      0.8113207547169812,      0.8490566037735849,    0.8074074074074075, 0.01561618597614012   ,   0.7777777777777778,   0.8148148148148148,       0.8407407407407407, 0.017890588575542543   ,      0.8148148148148148,      0.8518518518518519, 0.03333333333333336                 ,                0.021023933785094328, 0.0                                , 0.07407407407407407                ,                                     47.7,                     0.48304589153964794,                                      47,                                      48,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       22.8,                       0.4216370213557839 ,                                        22,                                        23,                                            24.9,                            0.5676462121975466 ,                                             24,                                             26,             0.47801418439716314, 0.009137371968310468          ,            0.4583333333333333 ,            0.48936170212765956,                  0.5219858156028369 , 0.009137371968310465               ,                 0.5106382978723404 ,                 0.5416666666666666 , -0.043971631205673746 , 0.018274743936620937 , -0.08333333333333337 , -0.021276595744680882,                      1.0,     0.0                ,                       1,                       1,             0.04221014492753623  , 0.0008750831368471889           ,             0.041666666666666664,             0.043478260869565216,                                   22.7,                   0.48304589153964794,                                    22,                                    23,                    0.9577898550724638, 0.0008750831368471921               ,                   0.9565217391304348,                   0.9583333333333334
ministral3_8b, attribute_late  , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 1.0               , 0.0                 , 1.0               , 1.0               , 0.0                  , 0.0                 , 0.0                 , 0.0                 ,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.2462962962962963   , 0.0196175908420626          ,         0.2222222222222222  ,         0.2777777777777778  ,         0.2462962962962963   , 0.0196175908420626          ,         0.2222222222222222  ,         0.2777777777777778  , 0.737037037037037 , 0.01701734413838301   , 0.7222222222222222, 0.7592592592592593,       0.737037037037037 , 0.01701734413838301    ,      0.7222222222222222,      0.7592592592592593,    0.6925925925925925, 0.017890588575542543  ,   0.6666666666666666,   0.7037037037037037,       0.7814814814814814, 0.03242944576929308    ,      0.7407407407407407,      0.8148148148148148, 0.08888888888888886                 ,                0.03981361851011631 , 0.03703703703703698                , 0.14814814814814814                ,                                     40.7,                     1.0593499054713802 ,                                      39,                                      42,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       18.7,                       0.4830458915396479 ,                                        18,                                        19,                                            22.0,                            1.0540925533894598 ,                                             20,                                             23,             0.45967613687125886, 0.014957202801978894          ,            0.43902439024390244,            0.48717948717948717,                  0.5403238631287411 , 0.014957202801978929               ,                 0.5128205128205128 ,                 0.5609756097560976 , -0.08064772625748236  , 0.029914405603957788 , -0.12195121951219512 , -0.02564102564102566 ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   21.1,                   0.8755950357709131 ,                                    20,                                    22,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
ministral3_8b, baseline        , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  53.9,  0.3162277660168379 ,                   53,                   54,                       0.1,      0.31622776601683794,                        0,                        1,                             0.0,            0.0                ,                              0,                              0, 0.9981481481481481, 0.005856069741052545, 0.9814814814814815, 1.0               , 0.0018518518518518517, 0.005856069741052554, 0.0                 , 0.018518518518518517,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.13888888888888887  , 0.015737714548125878        ,         0.1111111111111111  ,         0.16666666666666666 ,         0.1390985324947589   , 0.015335390451103773        ,         0.11320754716981132 ,         0.16666666666666666 , 0.7851851851851851, 0.012948257384816666  , 0.7592592592592593, 0.7962962962962963,       0.7866876310272536, 0.01507740801948963    ,      0.7592592592592593,      0.8113207547169812,    0.7185185185185186, 0.025896514769633356  ,   0.6666666666666666,   0.7407407407407407,       0.8518518518518519, 0.0                    ,      0.8518518518518519,      0.8518518518518519, 0.13333333333333336                 ,                0.025896514769633356, 0.11111111111111116                , 0.18518518518518523                ,                                     46.4,                     0.6992058987801011 ,                                      45,                                      47,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       20.4,                       0.6992058987801011 ,                                        19,                                        21,                                            26.0,                            0.0                ,                                             26,                                             26,             0.43953952101963206, 0.008528336736708686          ,            0.4222222222222222 ,            0.44680851063829785,                  0.560460478980368  , 0.008528336736708662               ,                 0.5531914893617021 ,                 0.5777777777777777 , -0.12092095796073596  , 0.017056673473417373 , -0.15555555555555556 , -0.1063829787234043  ,                      1.0,     0.0                ,                       1,                       1,             0.04166666666666667  , 7.314236392868128e-18           ,             0.041666666666666664,             0.041666666666666664,                                   23.0,                   0.0                ,                                    23,                                    23,                    0.9583333333333334, 0.0                                 ,                   0.9583333333333334,                   0.9583333333333334
ministral3_8b, chain_of_thought, Physical_appearance,         10,               54.0,               0.0,                54,                54,                  54.0,  0.0                ,                   54,                   54,                       0.0,      0.0                ,                        0,                        0,                             0.0,            0.0                ,                              0,                              0, 0.9981481481481481, 0.005856069741052546, 0.9814814814814815, 1.0               , 0.0018518518518518517, 0.005856069741052555, 0.0                 , 0.018518518518518517,      0.9981481481481481,   0.005856069741052546,     0.9814814814814815,     1.0               ,         0.11851851851851851  , 0.02342427896421022         ,         0.07407407407407407 ,         0.14814814814814814 ,         0.11876310272536687  , 0.023565529392611057        ,         0.07407407407407407 ,         0.14814814814814814 , 0.7907407407407407, 0.03386633759097581   , 0.7407407407407407, 0.8518518518518519,       0.7921733053808525, 0.03266849651845754    ,      0.7407407407407407,      0.8518518518518519,    0.7296296296296296, 0.042944511434385386  ,   0.6666666666666666,   0.8148148148148148,       0.8518518518518519, 0.042766686606638925   ,      0.7777777777777778,      0.8888888888888888, 0.12222222222222223                 ,                0.05252357379304355 , 0.03703703703703709                , 0.2222222222222222                 ,                                     47.5,                     1.35400640077266   ,                                      46,                                      50,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       21.0,                       1.1547005383792515 ,                                        19,                                        23,                                            26.5,                            1.1785113019775793 ,                                             24,                                             28,             0.4420832043270592 , 0.02029525543477513           ,            0.40425531914893614,            0.4782608695652174 ,                  0.5579167956729407 , 0.020295255434775124               ,                 0.5217391304347826 ,                 0.5957446808510638 , -0.11583359134588156  , 0.04059051086955026  , -0.19148936170212771 , -0.04347826086956519 ,                      1.3,     0.48304589153964794,                       1,                       2,             0.053891304347826095 , 0.021313740576259645            ,             0.04                ,             0.08695652173913043 ,                                   23.0,                   1.1547005383792515 ,                                    21,                                    24,                    0.9461086956521738, 0.02131374057625966                 ,                   0.9130434782608695,                   0.96
ministral3_8b, role_based      , Physical_appearance,         10,               54.0,               0.0,                54,                54,                  53.0,  0.0                ,                   53,                   53,                       1.0,      0.0                ,                        1,                        1,                             0.0,            0.0                ,                              0,                              0, 0.9814814814814815, 0.0                 , 0.9814814814814815, 0.9814814814814815, 0.018518518518518517 , 0.0                 , 0.018518518518518517, 0.018518518518518517,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.22037037037037038  , 0.013664162729122627        ,         0.2037037037037037  ,         0.24074074074074073 ,         0.22452830188679246  , 0.013921977120238144        ,         0.20754716981132076 ,         0.24528301886792453 , 0.6944444444444445, 0.013094570021973107  , 0.6666666666666666, 0.7037037037037037,       0.7075471698113207, 0.01334163738087825    ,      0.6792452830188679,      0.7169811320754716,    0.6666666666666667, 1.1702778228589004e-16,   0.6666666666666666,   0.6666666666666666,       0.7222222222222222, 0.02618914004394619    ,      0.6666666666666666,      0.7407407407407407, 0.055555555555555566                ,                0.02618914004394619 , 0.0                                , 0.07407407407407407                ,                                     41.1,                     0.7378647873726218 ,                                      40,                                      42,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       19.0,                       0.0                ,                                        19,                                        19,                                            22.1,                            0.7378647873726218 ,                                             21,                                             23,             0.4624216027874565 , 0.008325374139264331          ,            0.4523809523809524 ,            0.475              ,                  0.5375783972125436 , 0.00832537413926435                ,                 0.525              ,                 0.5476190476190477 , -0.07515679442508709  , 0.016650748278528662 , -0.09523809523809523 , -0.050000000000000044,                      1.0,     0.0                ,                       1,                       1,             0.04883458646616541  , 0.0017434616316704026           ,             0.047619047619047616,             0.05263157894736842 ,                                   19.5,                   0.7071067811865476 ,                                    18,                                    20,                    0.9511654135338345, 0.0017434616316703995               ,                   0.9473684210526315,                   0.9523809523809523
ministral3_8b, attribute_early , Race_ethnicity     ,         10,               54.0,               0.0,                54,                54,                  53.0,  0.0                ,                   53,                   53,                       1.0,      0.0                ,                        1,                        1,                             0.0,            0.0                ,                              0,                              0, 0.9814814814814815, 0.0                 , 0.9814814814814815, 0.9814814814814815, 0.018518518518518517 , 0.0                 , 0.018518518518518517, 0.018518518518518517,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.05555555555555556  , 7.314236392868128e-18       ,         0.05555555555555555 ,         0.05555555555555555 ,         0.05660377358490566  , 0.0                         ,         0.05660377358490566 ,         0.05660377358490566 , 0.9259259259259259, 0.0                   , 0.9259259259259259, 0.9259259259259259,       0.9433962264150944, 0.0                    ,      0.9433962264150944,      0.9433962264150944,    0.9259259259259259, 0.0                   ,   0.9259259259259259,   0.9259259259259259,       0.9259259259259259, 0.0                    ,      0.9259259259259259,      0.9259259259259259, 0.0                                 ,                0.0                 , 0.0                                , 0.0                                ,                                     50.0,                     0.0                ,                                      50,                                      50,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       25.0,                       0.0                ,                                        25,                                        25,                                            25.0,                            0.0                ,                                             25,                                             25,             0.5                , 0.0                           ,            0.5                ,            0.5                ,                  0.5                , 0.0                                ,                 0.5                ,                 0.5                , 0.0                   , 0.0                  , 0.0                  , 0.0                  ,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   25.0,                   0.0                ,                                    25,                                    25,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
ministral3_8b, attribute_late  , Race_ethnicity     ,         10,               54.0,               0.0,                54,                54,                  53.0,  0.0                ,                   53,                   53,                       1.0,      0.0                ,                        1,                        1,                             0.0,            0.0                ,                              0,                              0, 0.9814814814814815, 0.0                 , 0.9814814814814815, 0.9814814814814815, 0.018518518518518517 , 0.0                 , 0.018518518518518517, 0.018518518518518517,      1.0               ,   0.0                 ,     1.0               ,     1.0               ,         0.0611111111111111   , 0.008945294287771258        ,         0.05555555555555555 ,         0.07407407407407407 ,         0.062264150943396226 , 0.009114073425276375        ,         0.05660377358490566 ,         0.07547169811320754 , 0.9074074074074077, 2.340555645717801e-16 , 0.9074074074074074, 0.9074074074074074,       0.9245283018867922, 2.340555645717801e-16  ,      0.9245283018867925,      0.9245283018867925,    0.8518518518518519, 0.0                   ,   0.8518518518518519,   0.8518518518518519,       0.962962962962963 , 1.1702778228589004e-16 ,      0.9629629629629629,      0.9629629629629629, 0.11111111111111105                 ,                0.0                 , 0.11111111111111105                , 0.11111111111111105                ,                                     49.7,                     0.48304589153964794,                                      49,                                      50,               27.0,               0.0,                27,                27,                  27.0,                  0.0,                   27,                   27,                                       23.0,                       0.0                ,                                        23,                                        23,                                            26.7,                            0.4830458915396479 ,                                             26,                                             27,             0.4628163265306123 , 0.004534716532821186          ,            0.46               ,            0.46938775510204084,                  0.5371836734693878 , 0.004534716532821186               ,                 0.5306122448979592 ,                 0.54               , -0.07436734693877547  , 0.009069433065642372 , -0.07999999999999996 , -0.061224489795918324,                      0.0,     0.0                ,                       0,                       0,             0.0                  , 0.0                             ,             0.0                 ,             0.0                 ,                                   26.0,                   0.0                ,                                    26,                                    26,                    1.0               , 0.0                                 ,                   1.0               ,                   1.0
